Customer_ID,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_Score,RFM_Segment,kmeans_cluster
23433_US,2023-08-30,3,253.60377358490567,490,2,4,4,244,At Risk,0
L3C 5R3_CA,2023-04-18,1,253.41,624,1,2,4,124,Hibernating,2
N3P 1S6_CA,2023-07-10,1,253.37,541,2,3,4,234,At Risk,0
B13 0TQ_GB,2023-02-16,1,253.34166666666667,685,1,1,4,114,Hibernating,2
BA21 3UL_GB,2022-12-17,1,253.34166666666667,746,1,2,4,124,Hibernating,2
18220_ES,2023-08-16,2,253.33636363636361,504,2,4,4,244,At Risk,0
2832_AU,2023-06-08,2,253.3272727272727,573,2,4,4,244,At Risk,0
WR9 7ED_GB,2023-03-09,1,253.325,664,1,4,4,144,At Risk,0
B28 9LD_GB,2023-02-18,1,253.325,683,1,1,4,114,Hibernating,2
SW11 5QL_GB,2023-06-26,1,253.325,555,2,3,4,234,At Risk,0
52254_US,2023-07-07,2,253.2523364485981,544,2,4,4,244,At Risk,0
G3K 0T3_CA,2023-08-11,2,253.24,509,2,4,4,244,At Risk,0
79713_US,2023-04-02,2,253.22863741339495,640,1,4,4,144,At Risk,0
M2M 1J6_CA,2023-02-16,2,253.09,685,1,4,4,144,At Risk,0
T4V4N9_CA,2023-06-29,1,253.07,552,2,3,4,234,At Risk,0
V9K 1V5_CA,2023-08-15,1,253.04,505,2,3,4,234,At Risk,0
T6W2M6_CA,2023-07-11,1,252.94,540,2,3,4,234,At Risk,0
69122_US,2023-03-23,2,252.82,650,1,4,4,144,At Risk,0
L1M 1G1_CA,2023-03-11,2,252.8,662,1,4,4,144,At Risk,0
28226-8561_US,2023-08-25,2,252.72558139534885,495,2,4,4,244,At Risk,0
54665_US,2023-03-13,4,252.49648711943797,660,1,4,4,144,At Risk,0
WA16 8DR_GB,2023-05-07,2,252.49166666666667,605,1,4,4,144,At Risk,0
V0R 2Z0_CA,2023-08-19,5,252.49,501,2,5,4,254,At Risk,0
30582_US,2023-05-31,4,252.48852157943065,581,2,4,4,244,At Risk,0
4539_KR,2023-08-24,3,252.42000000000002,496,2,4,4,244,At Risk,0
4461_US,2023-08-18,3,252.38,502,2,4,4,244,At Risk,0
70122_IT,2023-09-01,2,252.35454545454547,488,2,4,4,244,At Risk,0
83714-5413_US,2023-08-22,2,252.32,498,2,4,4,244,At Risk,0
H3J 2S1_CA,2023-05-02,2,252.26,610,1,4,4,144,At Risk,0
M1 2HY_GB,2023-08-03,3,252.08333333333337,517,2,4,4,244,At Risk,0
OX9 3SY_GB,2023-09-02,4,252.07500000000002,487,2,5,4,254,At Risk,0
PL26 6TH_GB,2023-04-07,2,252.05,635,1,4,4,144,At Risk,0
S26 2BX_GB,2023-08-24,2,252.04166666666669,496,2,4,4,244,At Risk,0
25045_US,2023-05-07,2,252.03,605,1,4,4,144,At Risk,0
68955_US,2023-09-01,2,251.97000000000003,488,2,4,4,244,At Risk,0
44203-6046_US,2023-05-30,1,251.9259259259259,582,2,1,4,214,Hibernating,2
8887_US,2023-08-01,3,251.81465917153304,519,2,4,4,244,At Risk,0
75247_US,2023-06-13,4,251.67667436489606,568,2,5,4,254,At Risk,0
13425_US,2023-09-05,5,251.53616532721009,484,2,5,4,254,At Risk,0
L4A 3H4_CA,2023-08-17,2,251.49,503,2,4,4,244,At Risk,0
560067_IN,2023-09-02,3,251.4,487,2,4,4,244,At Risk,0
97371_US,2023-08-21,2,251.39000000000001,499,2,4,4,244,At Risk,0
56327_US,2023-08-22,2,251.16877152698044,498,2,4,4,244,At Risk,0
V9B 2X7_CA,2023-08-24,1,251.11,496,2,3,4,234,At Risk,0
88020_US,2023-02-27,1,251.1,674,1,1,4,114,Hibernating,2
67067_US,2023-05-26,3,250.95022624434392,586,2,4,4,244,At Risk,0
28408_US,2023-07-11,2,250.89302325581394,540,2,4,4,244,At Risk,0
44622-9623_US,2023-08-29,2,250.84259259259255,491,2,4,4,244,At Risk,0
96000_MY,2023-07-03,2,250.75,548,2,4,4,244,At Risk,0
P0H 1H0_CA,2023-07-03,2,250.6,548,2,4,4,244,At Risk,0
30410_US,2023-07-09,2,250.59687786960515,542,2,4,4,244,At Risk,0
44680-9709_US,2023-04-26,1,250.59259259259252,616,1,1,4,114,Hibernating,2
63102_US,2023-05-31,2,250.49554906836772,581,2,4,4,244,At Risk,0
5810_NZ,2023-05-25,4,250.48,587,2,4,4,244,At Risk,0
96303_US,2023-06-04,1,250.43,577,2,1,4,214,Hibernating,2
J7Y 0B6_CA,2023-02-10,1,250.35,691,1,2,4,124,Hibernating,2
62330_US,2023-01-30,2,250.19130434782613,702,1,4,4,144,At Risk,0
N3H 1Y8_CA,2023-08-18,1,250.15,502,2,3,4,234,At Risk,0
76115_US,2023-08-07,3,250.06928406466514,513,2,4,4,244,At Risk,0
H1L1Y2_CA,2023-05-28,3,250.03,584,2,4,4,244,At Risk,0
E1X1A2_CA,2023-02-15,2,250.01999999999998,686,1,4,4,144,At Risk,0
GU34 1FR_GB,2023-07-15,1,250.0,536,2,2,4,224,Hibernating,2
PO30 2GN_GB,2023-05-29,2,249.9916666666667,583,2,4,4,244,At Risk,0
SS0 9EE_GB,2023-04-10,2,249.99166666666667,632,1,4,4,144,At Risk,0
G77 6BF_GB,2023-03-06,1,249.99166666666667,667,1,2,4,124,Hibernating,2
PR3 2JH_GB,2023-04-21,1,249.99166666666667,621,1,3,4,134,At Risk,0
SW20 8QS_GB,2023-03-12,1,249.99166666666667,661,1,3,4,134,At Risk,0
SM3 9TX_GB,2023-06-02,3,249.99166666666667,579,2,4,4,244,At Risk,0
NN17 2QU_GB,2023-03-30,1,249.99166666666667,643,1,3,4,134,At Risk,0
BB3 2JP_GB,2023-08-26,1,249.99166666666667,494,2,2,4,224,Hibernating,2
ST5 9PB_GB,2023-08-11,3,249.99166666666667,509,2,4,4,244,At Risk,0
G75 8XU_GB,2023-03-30,2,249.98333333333335,643,1,4,4,144,At Risk,0
SO22 6JG_GB,2023-08-21,2,249.98333333333335,499,2,4,4,244,At Risk,0
BA13 3TL_GB,2023-05-27,1,249.98333333333332,585,2,2,4,224,Hibernating,2
AB39 2EF_GB,2023-01-19,1,249.98333333333332,713,1,1,4,114,Hibernating,2
BH12 2EN_GB,2023-01-15,1,249.98333333333332,717,1,2,4,124,Hibernating,2
BB4 8RR_GB,2023-02-14,1,249.975,687,1,2,4,124,Hibernating,2
BT40 3XA_GB,2022-12-31,1,249.975,732,1,2,4,124,Hibernating,2
HD9 7HR_GB,2023-02-24,3,249.975,677,1,4,4,144,At Risk,0
SK9 4JJ_GB,2023-07-22,1,249.975,529,2,3,4,234,At Risk,0
SE11 4HQ_GB,2023-05-06,2,249.975,606,1,4,4,144,At Risk,0
CA22 2SU_GB,2023-04-14,3,249.9666666666667,628,1,4,4,144,At Risk,0
29330_US,2023-09-06,5,249.95412844036693,483,2,5,4,254,At Risk,0
J0P 1X0_CA,2023-06-19,5,249.95000000000002,562,2,5,4,254,At Risk,0
AL10 9UE_GB,2023-05-18,2,249.93333333333334,594,2,4,4,244,At Risk,0
560100_IN,2023-08-21,3,249.92,499,2,4,4,244,At Risk,0
99522_US,2023-08-17,1,249.82,503,2,1,4,214,Hibernating,2
2564_US,2023-08-21,2,249.80705882352942,499,2,4,4,244,At Risk,0
65725_US,2023-08-28,2,249.78376040653046,492,2,4,4,244,At Risk,0
T7A 1S8_CA,2023-08-07,2,249.66000000000003,513,2,4,4,244,At Risk,0
58018_US,2023-06-10,2,249.62,571,2,4,4,244,At Risk,0
V7A 1C8_CA,2023-04-07,2,249.60000000000002,635,1,4,4,144,At Risk,0
65255_US,2023-08-20,5,249.58554077918336,500,2,5,4,254,At Risk,0
11782-1410_US,2023-05-04,2,249.44202066590123,608,1,4,4,144,At Risk,0
4555_US,2023-04-11,2,249.42000000000002,631,1,4,4,144,At Risk,0
97361-1255_US,2023-02-07,1,249.38,694,1,1,4,114,Hibernating,2
22024_IT,2023-03-30,2,249.27272727272725,643,1,4,4,144,At Risk,0
6777_US,2023-07-10,2,249.2430653502586,541,2,4,4,244,At Risk,0
KT22 7NP_GB,2023-05-20,3,249.15000000000003,592,2,4,4,244,At Risk,0
B77 2SE_GB,2023-07-09,1,249.025,542,2,1,4,214,Hibernating,2
19505_US,2023-08-05,3,248.97222222222223,515,2,4,4,244,At Risk,0
21681_KR,2023-07-23,2,248.92000000000002,528,2,4,4,244,At Risk,0
46250-2324_US,2023-04-28,3,248.90654205607478,614,1,4,4,144,At Risk,0
97504-9792_US,2023-02-28,1,248.67,673,1,1,4,114,Hibernating,2
28395_US,2023-08-08,2,248.63255813953492,512,2,4,4,244,At Risk,0
L6C 1C2_CA,2023-03-21,2,248.60999999999999,652,1,4,4,144,At Risk,0
60607-3132_US,2023-07-16,2,248.50434782608698,535,2,4,4,244,At Risk,0
V4N5Y8_CA,2023-02-10,2,248.41,691,1,4,4,144,At Risk,0
V6K1N5_CA,2023-07-20,3,248.36,531,2,4,4,244,At Risk,0
17529_US,2023-08-20,2,248.1851851851852,500,2,4,4,244,At Risk,0
48725_US,2023-06-13,2,248.14150943396226,568,2,4,4,244,At Risk,0
J8E 1H8_CA,2023-08-24,4,248.04000000000002,496,2,5,4,254,At Risk,0
V5S 1M6_CA,2023-07-20,2,247.97000000000003,531,2,4,4,244,At Risk,0
4068_US,2023-08-31,2,247.97,489,2,4,4,244,At Risk,0
57005-1045_US,2022-12-31,1,247.95,732,1,1,4,114,Hibernating,2
6266_US,2023-04-27,2,247.89844851904093,615,1,4,4,144,At Risk,0
L25 4SB_GB,2023-02-14,2,247.88333333333333,687,1,4,4,144,At Risk,0
28311-1281_US,2023-01-01,1,247.59069767441864,731,1,1,4,114,Hibernating,2
3617_AU,2023-05-08,2,247.55454545454546,604,2,4,4,244,At Risk,0
CB6 2TU_GB,2023-09-04,2,247.5,485,2,4,4,244,At Risk,0
LS19 7NB_GB,2023-08-16,2,247.49166666666667,504,2,4,4,244,At Risk,0
CT20 3RY_GB,2023-03-07,2,247.48333333333332,666,1,4,4,144,At Risk,0
EN9 2AN_GB,2023-02-15,3,247.48333333333332,686,1,4,4,144,At Risk,0
BH22 8RB_GB,2023-05-22,5,247.47500000000002,590,2,5,4,254,At Risk,0
S8 8DR_GB,2023-07-27,4,247.475,524,2,5,4,254,At Risk,0
SW15 4ET_GB,2023-06-15,2,247.475,566,2,4,4,244,At Risk,0
RH10 3SJ_GB,2023-04-10,1,247.475,632,1,3,4,134,At Risk,0
M5H0B1_CA,2023-06-21,2,247.37,560,2,4,4,244,At Risk,0
23917_US,2023-06-18,4,247.34905660377356,563,2,4,4,244,At Risk,0
54531_US,2023-08-30,3,247.20374707259958,490,2,4,4,244,At Risk,0
15944_US,2023-07-17,2,247.19444444444443,534,2,4,4,244,At Risk,0
N0B 2V0_CA,2023-07-10,2,247.18,541,2,4,4,244,At Risk,0
V0B 2J0_CA,2023-06-02,3,247.01999999999998,579,2,4,4,244,At Risk,0
22020_KR,2023-02-14,1,246.96,687,1,1,4,114,Hibernating,2
57469_US,2023-08-25,2,246.94,495,2,4,4,244,At Risk,0
L7P 2S3_CA,2023-08-29,3,246.89999999999998,491,2,4,4,244,At Risk,0
66217_US,2023-08-21,4,246.84162895927602,499,2,4,4,244,At Risk,0
T7X 4R5_CA,2023-06-22,1,246.76,559,2,3,4,234,At Risk,0
31022_US,2023-02-20,3,246.7401285583104,681,1,4,4,144,At Risk,0
36904_US,2023-07-14,3,246.69,537,2,4,4,244,At Risk,0
48207_KR,2023-03-21,2,246.66,652,1,4,4,144,At Risk,0
S7K 0Z2_CA,2023-07-05,1,246.64,546,2,3,4,234,At Risk,0
9011_NZ,2023-04-10,2,246.57999999999998,632,1,4,4,144,At Risk,0
L9W 4Y3_CA,2023-04-25,2,246.47,617,1,4,4,144,At Risk,0
52653_US,2023-07-29,2,246.42056074766353,522,2,4,4,244,At Risk,0
L1Z 0R6_CA,2023-03-21,2,246.38,652,1,4,4,144,At Risk,0
96662_US,2023-04-02,2,246.38,640,1,4,4,144,At Risk,0
86438_US,2023-05-15,3,246.35791366906474,597,2,4,4,244,At Risk,0
89301-2773_US,2023-08-28,1,246.272374976933,492,2,1,4,214,Hibernating,2
J1N 0V6_CA,2023-04-26,1,246.02,616,1,2,4,124,Hibernating,2
92026-2158_US,2023-07-31,2,246.01366742596812,520,2,4,4,244,At Risk,0
94528_US,2023-08-26,2,245.96810933940776,494,2,4,4,244,At Risk,0
L4W 4J2_CA,2023-03-29,2,245.92000000000002,644,1,4,4,144,At Risk,0
43046-9024_US,2023-04-25,2,245.9074074074074,617,1,4,4,144,At Risk,0
3980_AU,2023-06-08,3,245.8272727272727,573,2,4,4,244,At Risk,0
00840-4486_US,2023-09-05,2,245.82,484,2,4,4,244,At Risk,0
S35 9ZQ_GB,2023-08-20,2,245.81666666666666,500,2,4,4,244,At Risk,0
55960_US,2023-06-24,5,245.81400688863374,557,2,5,4,254,At Risk,0
RG2 9RP_GB,2023-01-17,1,245.8,715,1,3,4,134,At Risk,0
19355-2919_US,2023-05-30,2,245.73148148148144,582,2,4,4,244,At Risk,0
4859_US,2023-02-23,1,245.72,678,1,1,4,114,Hibernating,2
36265-2721_US,2023-04-11,1,245.67,631,1,1,4,114,Hibernating,2
A92 R59K_IE,2023-05-05,3,245.66929133858267,607,1,4,4,144,At Risk,0
38260_US,2023-07-26,2,245.63097949886105,525,2,4,4,244,At Risk,0
T0H3S0_CA,2023-06-06,2,245.5,575,2,4,4,244,At Risk,0
54912_US,2023-06-08,2,245.41451990632322,573,2,4,4,244,At Risk,0
E5 9BW_GB,2023-02-21,2,245.28333333333336,680,1,4,4,144,At Risk,0
P3B 2L6_CA,2023-03-20,2,245.19,653,1,4,4,144,At Risk,0
7257_AU,2023-04-10,3,245.18181818181816,632,1,4,4,144,At Risk,0
2776_AU,2023-02-01,1,245.1,700,1,1,4,114,Hibernating,2
16946_US,2023-07-22,3,245.07407407407402,529,2,4,4,244,At Risk,0
CH5 1QN_GB,2023-03-21,1,245.00833333333333,652,1,2,4,124,Hibernating,2
NN11 3AA_GB,2023-01-03,1,244.99166666666667,729,1,3,4,134,At Risk,0
PH1 5QW_GB,2023-07-25,3,244.99166666666667,526,2,4,4,244,At Risk,0
PO3 6PG_GB,2023-07-12,3,244.98333333333332,539,2,4,4,244,At Risk,0
04046-8917_US,2023-06-07,2,244.98000000000002,574,2,4,4,244,At Risk,0
3447_US,2023-08-29,2,244.62,491,2,4,4,244,At Risk,0
3591_NZ,2023-03-04,1,244.59,669,1,1,4,114,Hibernating,2
68624_US,2023-06-20,2,244.57999999999998,561,2,4,4,244,At Risk,0
47117_US,2023-06-21,3,244.51401869158883,560,2,4,4,244,At Risk,0
L9T 8H9_CA,2023-05-05,2,244.39999999999998,607,1,4,4,144,At Risk,0
29365-8602_US,2023-07-08,5,244.394495412844,543,2,5,4,254,At Risk,0
610071_CN,2023-02-10,1,244.38,691,1,1,4,114,Hibernating,2
44311_US,2023-05-04,4,244.23148148148147,608,1,4,4,144,At Risk,0
K1T 1H7_CA,2023-02-13,2,244.21999999999997,688,1,4,4,144,At Risk,0
G0S 1S0_CA,2023-08-13,2,244.11,507,2,4,4,244,At Risk,0
92278-8253_US,2023-05-23,2,244.10933940774487,589,2,4,4,244,At Risk,0
66534_US,2023-04-18,5,244.05429864253392,624,1,5,4,154,At Risk,0
89045_US,2023-05-03,2,244.03026388632586,609,1,4,4,144,At Risk,0
32328_US,2023-07-28,4,243.91705069124424,523,2,4,4,244,At Risk,0
21036_US,2023-06-07,2,243.8679245283019,574,2,4,4,244,At Risk,0
27408-3135_US,2023-05-25,2,243.79534883720933,587,2,4,4,244,At Risk,0
2825-141_PT,2023-04-22,1,243.7723577235772,620,1,1,4,114,Hibernating,2
SL9 7NX_GB,2023-07-05,3,243.74166666666667,546,2,4,4,244,At Risk,0
47082_KW,2022-11-28,1,243.73,765,1,1,4,114,Hibernating,2
BL1 2JT_GB,2023-03-29,1,243.71666666666667,644,1,2,4,124,Hibernating,2
680_PR,2023-06-13,2,243.70999999999998,568,2,4,4,244,At Risk,0
T3E 5R9_AE,2023-02-01,1,243.67,700,1,3,4,134,At Risk,0
K8N 0J8_CA,2023-05-26,2,243.62,586,2,4,4,244,At Risk,0
52028_IT,2023-05-26,4,243.4363636363636,586,2,4,4,244,At Risk,0
10984_US,2023-08-24,4,243.4259471871412,496,2,4,4,244,At Risk,0
64673_US,2023-08-26,3,243.3776624499946,494,2,4,4,244,At Risk,0
18615_US,2023-08-03,3,243.33333333333331,517,2,4,4,244,At Risk,0
92019-4332_US,2023-01-03,1,243.30751708428247,729,1,1,4,114,Hibernating,2
79778_US,2023-02-21,3,243.28868360277136,680,1,4,4,144,At Risk,0
54540_US,2023-08-24,3,243.288056206089,496,2,4,4,244,At Risk,0
85600_KW,2023-06-07,2,243.28,574,2,4,4,244,At Risk,0
M6S 5B4_CA,2023-08-21,3,243.13,499,2,4,4,244,At Risk,0
71334_US,2023-07-19,3,243.09555854643338,532,2,4,4,244,At Risk,0
L1J 5V4_CA,2023-06-14,2,242.91000000000003,567,2,4,4,244,At Risk,0
12726_US,2023-03-29,3,242.8197474167623,644,1,4,4,144,At Risk,0
7230_ES,2023-06-22,3,242.78181818181815,559,2,4,4,244,At Risk,0
50583_US,2023-05-16,4,242.7570093457944,596,2,4,4,244,At Risk,0
93616_US,2023-07-20,3,242.64236902050115,531,2,4,4,244,At Risk,0
75034-7393_US,2023-06-20,1,242.5958429561201,561,2,1,4,214,Hibernating,2
46616_US,2023-08-18,4,242.56074766355138,502,2,4,4,244,At Risk,0
49015-8625_US,2023-03-30,3,242.52830188679243,643,1,4,4,144,At Risk,0
55031_US,2023-07-18,2,242.47990815154992,533,2,4,4,244,At Risk,0
40008_US,2023-03-16,2,242.38679245283018,657,1,4,4,144,At Risk,0
K9J 6Y1_CA,2022-11-11,1,242.38,782,1,2,4,124,Hibernating,2
68950_US,2023-01-24,1,242.32,708,1,1,4,114,Hibernating,2
V4V 2M9_CA,2023-08-15,3,242.26,505,2,4,4,244,At Risk,0
V5H 4E7_CA,2023-09-04,2,242.19,485,2,4,4,244,At Risk,0
H2P 2E6_CA,2023-06-05,4,242.14999999999998,576,2,5,4,254,At Risk,0
J8G 1J8_CA,2023-08-21,2,242.12,499,2,4,4,244,At Risk,0
75944_US,2023-08-29,3,242.09699769053117,491,2,4,4,244,At Risk,0
42265_US,2023-04-11,2,242.07547169811318,631,1,4,4,144,At Risk,0
J8L 0G1_CA,2023-09-02,2,242.05,487,2,4,4,244,At Risk,0
13014_KR,2023-08-03,3,241.7,517,2,4,4,244,At Risk,0
E3B 7B8_CA,2023-05-09,2,241.69,603,2,4,4,244,At Risk,0
GU11 4DG_GB,2023-05-12,2,241.675,600,2,4,4,244,At Risk,0
DL3 7DA_GB,2023-09-04,2,241.65833333333333,485,2,4,4,244,At Risk,0
BS22 7RA_GB,2023-06-23,3,241.64999999999998,558,2,4,4,244,At Risk,0
SL6 4ED_GB,2023-03-28,4,241.64166666666668,645,1,5,4,154,At Risk,0
CO1 1SP_GB,2023-07-25,2,241.625,526,2,4,4,244,At Risk,0
6068_US,2023-07-31,2,241.61730136342268,520,2,4,4,244,At Risk,0
30563_US,2023-08-03,3,241.60697887970616,517,2,4,4,244,At Risk,0
T7Z 1E5_CA,2023-08-30,1,241.54,490,2,3,4,234,At Risk,0
E16 1SG_GB,2023-01-05,1,241.4833333333333,727,1,2,4,124,Hibernating,2
G1E 0K6_CA,2023-07-19,2,241.42000000000002,532,2,4,4,244,At Risk,0
53570_US,2023-04-12,2,241.38641686182675,630,1,4,4,144,At Risk,0
L6Z 3E6_CA,2023-02-04,1,241.37,697,1,2,4,124,Hibernating,2
T2T 3B2_CA,2023-06-13,2,241.29999999999998,568,2,4,4,244,At Risk,0
S4W 0K4_CA,2023-05-08,2,241.07,604,2,4,4,244,At Risk,0
70119-2723_US,2023-08-16,2,241.01390758187526,504,2,4,4,244,At Risk,0
K9K 2G7_CA,2023-07-10,2,240.98000000000002,541,2,4,4,244,At Risk,0
J6A 2B4_CA,2023-07-03,2,240.84,548,2,4,4,244,At Risk,0
15433_US,2023-05-08,1,240.8148148148148,604,2,1,4,214,Hibernating,2
34287-2611_US,2023-01-01,1,240.7373271889401,731,1,1,4,114,Hibernating,2
N1S 4T7_CA,2023-06-12,2,240.73000000000002,569,2,4,4,244,At Risk,0
75137-3536_US,2023-04-15,3,240.70207852194,627,1,4,4,144,At Risk,0
17509_US,2023-05-25,2,240.66666666666663,587,2,4,4,244,At Risk,0
833-0004_JP,2023-04-21,2,240.62,621,1,4,4,144,At Risk,0
SO50 5HE_GB,2023-06-21,2,240.59999999999997,560,2,4,4,244,At Risk,0
35758-2091_US,2023-06-06,2,240.46,575,2,4,4,244,At Risk,0
PR26 8LN_GB,2023-08-28,3,240.3916666666667,492,2,4,4,244,At Risk,0
L2N 2C4_CA,2023-04-23,3,240.23999999999998,619,1,4,4,144,At Risk,0
98278_US,2023-05-04,2,240.22624434389144,608,1,4,4,144,At Risk,0
L5B 4P5_CA,2023-08-07,3,240.2,513,2,4,4,244,At Risk,0
90073_US,2023-06-01,2,240.14578587699316,580,2,4,4,244,At Risk,0
T12 V2WC_IE,2023-05-09,1,240.1417322834646,603,2,3,4,234,At Risk,0
238-0014_JP,2023-01-25,1,240.12,707,1,1,4,114,Hibernating,2
6280_US,2023-06-11,2,240.0376116596145,570,2,4,4,244,At Risk,0
32824-4458_US,2023-01-02,1,239.926267281106,730,1,1,4,114,Hibernating,2
L0K2C0_CA,2023-07-17,2,239.85,534,2,4,4,244,At Risk,0
31789_US,2023-06-18,3,239.7979797979798,563,2,4,4,244,At Risk,0
740-1426_JP,2023-05-27,1,239.75,585,2,1,4,214,Hibernating,2
66087_US,2023-06-05,3,239.7466063348416,576,2,4,4,244,At Risk,0
